X,Y,OBJECTID,SIGN_RGN,SIGN_CNTY,SIGN_RTE,SIGN_TRVL_DRCTN,SIGN_PSTN,SIGN_LTTD,SIGN_LNGTD,MILE_MRKR_DSPL,MILE_MRKR_LABL,LAST_REFRESH_DATE
601284.4629,293597.1976,2148787,Southwest,Jefferson,IH 94,Eastbound,Median,43.11074414,-89.00095414,254.600006,IH 94 EB MP 254.6 [JEFFERSON],2025/08/09 05:00:00+00
601609.6379,293602.475199999,2148788,Southwest,Jefferson,IH 94,Eastbound,Median,43.11075669,-88.99695732,254.800003,IH 94 EB MP 254.8 [JEFFERSON],2025/08/09 05:00:00+00
602593.982,293621.569399999,2148789,Southwest,Jefferson,IH 94,Eastbound,Median,43.11082193,-88.98485802,255.399994,IH 94 EB MP 255.4 [JEFFERSON],2025/08/09 05:00:00+00
602922.7151,293627.9605,2148790,Southwest,Jefferson,IH 94,Eastbound,Median,43.11084356,-88.98081731,255.600006,IH 94 EB MP 255.6 [JEFFERSON],2025/08/09 05:00:00+00
604697.6622,293542.9638,2148791,Southwest,Jefferson,IH 94,Eastbound,Median,43.10988192,-88.95901833,256.799988,IH 94 EB MP 256.8 [JEFFERSON],2025/08/09 05:00:00+00
604710.5149,293583.306600001,2148792,Southwest,Jefferson,IH 94,Westbound,Median,43.11024371,-88.95885423,256.799988,IH 94 WB MP 256.8 [JEFFERSON],2025/08/09 05:00:00+00
595908.4253,268895.9734,2148793,Southwest,Dane,IH 39,Northbound,Median,42.8888946,-89.07038002,158.399994,IH 39 NB MP 158.4 [DANE],2025/08/09 05:00:00+00
591964.5042,278561.3489,2148794,Southwest,Dane,IH 39,Northbound,Median,42.97630486,-89.11743201,151.800003,IH 39 NB MP 151.8 [DANE],2025/08/09 05:00:00+00
591717.21,278766.9519,2148795,Southwest,Dane,IH 39,Southbound,Median,42.97817946,-89.12043808,151.600006,IH 39 SB MP 151.6 [DANE],2025/08/09 05:00:00+00
591741.8574,278790.7992,2148796,Southwest,Dane,IH 39,Northbound,Median,42.97839186,-89.12013277,151.600006,IH 39 NB MP 151.6 [DANE],2025/08/09 05:00:00+00
591518.4577,279024.570699999,2148797,Southwest,Dane,IH 39,Northbound,Median,42.98051778,-89.12284238,151.399994,IH 39 NB MP 151.4 [DANE],2025/08/09 05:00:00+00
589542.6604,280624.8291,2148798,Southwest,Dane,IH 39,Southbound,Median,42.99510982,-89.14687317,149.800003,IH 39 SB MP 149.8 [DANE],2025/08/09 05:00:00+00
597370.6992,293439.4509,2148799,Southwest,Dane,IH 94,Eastbound,Median,43.10973368,-89.04907251,252.199997,IH 94 EB MP 252.2 [DANE],2025/08/09 05:00:00+00
597370.2799,293465.373600001,2148800,Southwest,Dane,IH 94,Westbound,Median,43.10996712,-89.04907405,252.199997,IH 94 WB MP 252.2 [DANE],2025/08/09 05:00:00+00
614137.5837,291131.943600001,2148801,Southwest,Jefferson,IH 94,Westbound,Median,43.08706108,-88.84342708,263,IH 94 WB MP 263.0 [JEFFERSON],2025/08/09 05:00:00+00
613496.2211,291105.5079,2148802,Southwest,Jefferson,IH 94,Eastbound,Median,43.08690244,-88.85130974,262.600006,IH 94 EB MP 262.6 [JEFFERSON],2025/08/09 05:00:00+00
613836.6686,291106.498600001,2148803,Southwest,Jefferson,IH 94,Eastbound,Median,43.0868693,-88.84712768,262.799988,IH 94 EB MP 262.8 [JEFFERSON],2025/08/09 05:00:00+00
609675.5435,291330.639699999,2148804,Southwest,Jefferson,IH 94,Eastbound,Median,43.0893909,-88.8982054,260.200012,IH 94 EB MP 260.2 [JEFFERSON],2025/08/09 05:00:00+00
610609.3896,291163.687999999,2148805,Southwest,Jefferson,IH 94,Westbound,Median,43.08777675,-88.88676107,260.799988,IH 94 WB MP 260.8 [JEFFERSON],2025/08/09 05:00:00+00
607657.7359,292296.1062,2148806,Southwest,Jefferson,IH 94,Westbound,Median,43.09831933,-88.92284041,258.799988,IH 94 WB MP 258.8 [JEFFERSON],2025/08/09 05:00:00+00
607094.8016,292556.4405,2148807,Southwest,Jefferson,IH 94,Westbound,Median,43.10072811,-88.92971587,258.399994,IH 94 WB MP 258.4 [JEFFERSON],2025/08/09 05:00:00+00
607341.8286,292388.4943,2148808,Southwest,Jefferson,IH 94,Eastbound,Median,43.0991876,-88.92670716,258.600006,IH 94 EB MP 258.6 [JEFFERSON],2025/08/09 05:00:00+00
607636.1182,292255.4593,2148809,Southwest,Jefferson,IH 94,Eastbound,Median,43.09795587,-88.92311243,258.799988,IH 94 EB MP 258.8 [JEFFERSON],2025/08/09 05:00:00+00
596949.7359,267335.374,2148810,Southwest,Dane,IH 39,Southbound,Median,42.87473862,-89.05784303,159.600006,IH 39 SB MP 159.6 [DANE],2025/08/09 05:00:00+00
592384.4857,278070.448999999,2148811,Southwest,Dane,IH 39,Southbound,Median,42.97184494,-89.11234557,152.199997,IH 39 SB MP 152.2 [DANE],2025/08/09 05:00:00+00
592409.5256,278097.9826,2148812,Southwest,Dane,IH 39,Northbound,Median,42.97209048,-89.11203497,152.199997,IH 39 NB MP 152.2 [DANE],2025/08/09 05:00:00+00
605309.4364,293344.8497,2148813,Southwest,Jefferson,IH 94,Westbound,Median,43.10802958,-88.95153096,257.200012,IH 94 WB MP 257.2 [JEFFERSON],2025/08/09 05:00:00+00
593782.9686,293311.301200001,2148814,Southwest,Dane,IH 94,Westbound,Median,43.10893778,-89.09317915,250,IH 94 WB MP 250.0 [DANE],2025/08/09 05:00:00+00
589332.955,293242.379699999,2148815,Southwest,Dane,IH 94,Westbound,Median,43.10873755,-89.14787401,247.199997,IH 94 WB MP 247.2 [DANE],2025/08/09 05:00:00+00
615837.8977,284629.0669,2148816,Southwest,Jefferson,STH 26,Southbound,Right,43.02830203,-88.82366114,29,STH 26 SB MP 29.0 [JEFFERSON],2025/08/09 05:00:00+00
620554.225,291169.751599999,2148817,Southwest,Jefferson,IH 94,Westbound,Median,43.08657762,-88.76460285,267,IH 94 WB MP 267.0 [JEFFERSON],2025/08/09 05:00:00+00
623126.4542,291203.2181,2148818,Southwest,Jefferson,IH 94,Westbound,Median,43.08653341,-88.73300201,268.600006,IH 94 WB MP 268.6 [JEFFERSON],2025/08/09 05:00:00+00
590625.8997,279953.724400001,2148819,Southwest,Dane,IH 39,Northbound,Median,42.98896732,-89.1336707,150.600006,IH 39 NB MP 150.6 [DANE],2025/08/09 05:00:00+00
591048.0725,279463.818600001,2148820,Southwest,Dane,IH 39,Southbound,Median,42.98451687,-89.12855503,151,IH 39 SB MP 151.0 [DANE],2025/08/09 05:00:00+00
591071.876,279488.963400001,2148821,Southwest,Dane,IH 39,Northbound,Median,42.98474105,-89.12825991,151,IH 39 NB MP 151.0 [DANE],2025/08/09 05:00:00+00
595570.1742,269453.4715,2148822,Southwest,Dane,IH 39,Northbound,Median,42.89394792,-89.07444686,158,IH 39 NB MP 158.0 [DANE],2025/08/09 05:00:00+00
589655.5636,293216.014599999,2148823,Southwest,Dane,IH 94,Eastbound,Median,43.10847056,-89.14391278,247.399994,IH 94 EB MP 247.4 [DANE],2025/08/09 05:00:00+00
593783.7703,293285.454,2148824,Southwest,Dane,IH 94,Eastbound,Median,43.10870497,-89.09317273,250,IH 94 EB MP 250.0 [DANE],2025/08/09 05:00:00+00
589655.2598,293242.107899999,2148825,Southwest,Dane,IH 94,Westbound,Median,43.10870553,-89.14391324,247.399994,IH 94 WB MP 247.4 [DANE],2025/08/09 05:00:00+00
615226.4539,279956.0768,2148826,Southwest,Jefferson,STH 26,Southbound,Right,42.98630704,-88.83196214,26,STH 26 SB MP 26.0 [JEFFERSON],2025/08/09 05:00:00+00
591494.4547,278999.6151,2148827,Southwest,Dane,IH 39,Southbound,Median,42.98029534,-89.12313993,151.399994,IH 39 SB MP 151.4 [DANE],2025/08/09 05:00:00+00
595877.5622,268874.378799999,2148828,Southwest,Dane,IH 39,Southbound,Median,42.88870323,-89.07076086,158.399994,IH 39 SB MP 158.4 [DANE],2025/08/09 05:00:00+00
605001.613,293444.5825,2148829,Southwest,Jefferson,IH 94,Eastbound,Median,43.10896211,-88.95529828,257,IH 94 EB MP 257.0 [JEFFERSON],2025/08/09 05:00:00+00
605014.0243,293473.6942,2148830,Southwest,Jefferson,IH 94,Westbound,Median,43.10922282,-88.9551413,257,IH 94 WB MP 257.0 [JEFFERSON],2025/08/09 05:00:00+00
608241.047,292029.8037,2148831,Southwest,Jefferson,IH 94,Westbound,Median,43.09585403,-88.91571611,259.200012,IH 94 WB MP 259.2 [JEFFERSON],2025/08/09 05:00:00+00
596718.3409,293403.9311,2148832,Southwest,Dane,IH 94,Eastbound,Median,43.10948022,-89.05709419,251.800003,IH 94 EB MP 251.8 [DANE],2025/08/09 05:00:00+00
589007.6418,293239.5898,2148833,Southwest,Dane,IH 94,Westbound,Median,43.10874213,-89.15187214,247,IH 94 WB MP 247.0 [DANE],2025/08/09 05:00:00+00
615860.2432,284598.724099999,2148834,Southwest,Jefferson,STH 26,Northbound,Right,43.02802604,-88.82339214,29,STH 26 NB MP 29.0 [JEFFERSON],2025/08/09 05:00:00+00
599318.6735,293533.2959,2148835,Southwest,Dane,IH 94,Eastbound,Median,43.11037717,-89.0251208,253.399994,IH 94 EB MP 253.4 [DANE],2025/08/09 05:00:00+00
599645.2365,293572.033,2148836,Southwest,Dane,IH 94,Westbound,Median,43.11069168,-89.02110214,253.600006,IH 94 WB MP 253.6 [DANE],2025/08/09 05:00:00+00
599970.8318,293559.657199999,2148837,Southwest,Dane,IH 94,Eastbound,Median,43.11054595,-89.0171027,253.800003,IH 94 EB MP 253.8 [DANE],2025/08/09 05:00:00+00
609385.6314,291461.913000001,2148838,Southwest,Jefferson,IH 94,Eastbound,Median,43.09060703,-88.90174563,260,IH 94 EB MP 260.0 [JEFFERSON],2025/08/09 05:00:00+00
616011.0188,278690.818,2148839,Southwest,Jefferson,STH 26,Southbound,Right,42.97481704,-88.82255815,25,STH 26 SB MP 25.0 [JEFFERSON],2025/08/09 05:00:00+00
616047.7408,278700.9958,2148840,Southwest,Jefferson,STH 26,Northbound,Right,42.97490404,-88.82210615,25,STH 26 NB MP 25.0 [JEFFERSON],2025/08/09 05:00:00+00
615439.2357,283117.5791,2148841,Southwest,Jefferson,STH 26,Southbound,Right,43.01474404,-88.82881214,28,STH 26 SB MP 28.0 [JEFFERSON],2025/08/09 05:00:00+00
615646.1554,277215.5803,2148842,Southwest,Jefferson,STH 26,Northbound,Right,42.96158105,-88.82728415,24,STH 26 NB MP 24.0 [JEFFERSON],2025/08/09 05:00:00+00
614137.8928,291106.2696,2148843,Southwest,Jefferson,IH 94,Eastbound,Median,43.0868299,-88.84342763,263,IH 94 EB MP 263.0 [JEFFERSON],2025/08/09 05:00:00+00
611571.2379,291144.844699999,2148844,Southwest,Jefferson,IH 94,Westbound,Median,43.08749154,-88.874949,261.399994,IH 94 WB MP 261.4 [JEFFERSON],2025/08/09 05:00:00+00
599646.2949,293546.5666,2148845,Southwest,Dane,IH 94,Eastbound,Median,43.11046228,-89.02109279,253.600006,IH 94 EB MP 253.6 [DANE],2025/08/09 05:00:00+00
602268.8038,293616.1614,2148846,Southwest,Jefferson,IH 94,Eastbound,Median,43.11080862,-88.98885489,255.199997,IH 94 EB MP 255.2 [JEFFERSON],2025/08/09 05:00:00+00
595207.2596,270005.0087,2148847,Southwest,Dane,IH 39,Southbound,Median,42.89894986,-89.0788172,157.600006,IH 39 SB MP 157.6 [DANE],2025/08/09 05:00:00+00
598989.5465,293520.027000001,2148848,Southwest,Dane,IH 94,Eastbound,Median,43.11029209,-89.02916731,253.199997,IH 94 EB MP 253.2 [DANE],2025/08/09 05:00:00+00
610610.9815,291106.091399999,2148849,Southwest,Jefferson,IH 94,Eastbound,Median,43.087258,-88.88675091,260.799988,IH 94 EB MP 260.8 [JEFFERSON],2025/08/09 05:00:00+00
595085.9728,270309.1974,2148850,Southwest,Dane,IH 39,Northbound,Median,42.90170074,-89.0802619,157.399994,IH 39 NB MP 157.4 [DANE],2025/08/09 05:00:00+00
594587.3578,273496.8105,2148851,Southwest,Dane,IH 39,Northbound,Median,42.93045115,-89.0859446,155.399994,IH 39 NB MP 155.4 [DANE],2025/08/09 05:00:00+00
595246.4,270027.4594,2148852,Southwest,Dane,IH 39,Northbound,Median,42.89914815,-89.07833484,157.600006,IH 39 NB MP 157.6 [DANE],2025/08/09 05:00:00+00
603421.823,293663.772299999,2148853,Southwest,Jefferson,IH 94,Westbound,Median,43.11111119,-88.97467847,256,IH 94 WB MP 256.0 [JEFFERSON],2025/08/09 05:00:00+00
600954.4606,293590.811899999,2148854,Southwest,Jefferson,IH 94,Eastbound,Median,43.11072198,-89.00501044,254.399994,IH 94 EB MP 254.4 [JEFFERSON],2025/08/09 05:00:00+00
603173.0403,293630.640900001,2148855,Southwest,Jefferson,IH 94,Eastbound,Median,43.11084025,-88.9777407,255.800003,IH 94 EB MP 255.8 [JEFFERSON],2025/08/09 05:00:00+00
607364.7939,292431.445499999,2148856,Southwest,Jefferson,IH 94,Westbound,Median,43.09957166,-88.92641825,258.600006,IH 94 WB MP 258.6 [JEFFERSON],2025/08/09 05:00:00+00
601284.6961,293622.7872,2148857,Southwest,Jefferson,IH 94,Westbound,Median,43.11097451,-89.00094753,254.600006,IH 94 WB MP 254.6 [JEFFERSON],2025/08/09 05:00:00+00
600953.7437,293616.238600001,2148858,Southwest,Jefferson,IH 94,Westbound,Median,43.11095099,-89.00501554,254.399994,IH 94 WB MP 254.4 [JEFFERSON],2025/08/09 05:00:00+00
587702.9284,293210.604800001,2148859,Southwest,Dane,IH 94,Eastbound,Median,43.10859887,-89.16790938,246.199997,IH 94 EB MP 246.2 [DANE],2025/08/09 05:00:00+00
591292.0256,293222.254899999,2148860,Southwest,Dane,IH 94,Eastbound,Median,43.10837452,-89.12380166,248.399994,IH 94 EB MP 248.4 [DANE],2025/08/09 05:00:00+00
613496.0702,291131.4549,2148861,Southwest,Jefferson,IH 94,Westbound,Median,43.08713606,-88.85130723,262.600006,IH 94 WB MP 262.6 [JEFFERSON],2025/08/09 05:00:00+00
613187.4296,291132.815099999,2148862,Southwest,Jefferson,IH 94,Westbound,Median,43.08718631,-88.85509822,262.399994,IH 94 WB MP 262.4 [JEFFERSON],2025/08/09 05:00:00+00
614455.9034,291132.3716,2148863,Southwest,Jefferson,IH 94,Westbound,Median,43.08702535,-88.83951692,263.200012,IH 94 WB MP 263.2 [JEFFERSON],2025/08/09 05:00:00+00
589332.9997,293214.5876,2148864,Southwest,Dane,IH 94,Eastbound,Median,43.1084873,-89.14787693,247.199997,IH 94 EB MP 247.2 [DANE],2025/08/09 05:00:00+00
593570.9856,293301.744200001,2148865,Southwest,Dane,IH 94,Westbound,Median,43.10887234,-89.09578545,249.800003,IH 94 WB MP 249.8 [DANE],2025/08/09 05:00:00+00
599970.0444,293585.3652,2148866,Southwest,Dane,IH 94,Westbound,Median,43.1107775,-89.01710867,253.800003,IH 94 WB MP 253.8 [DANE],2025/08/09 05:00:00+00
595367.7376,269713.840299999,2148867,Southwest,Dane,IH 39,Southbound,Median,42.89631232,-89.07689094,157.800003,IH 39 SB MP 157.8 [DANE],2025/08/09 05:00:00+00
594894.4742,270569.564999999,2148868,Southwest,Dane,IH 39,Southbound,Median,42.90406393,-89.08257253,157.199997,IH 39 SB MP 157.2 [DANE],2025/08/09 05:00:00+00
594661.0082,272186.681,2148869,Southwest,Dane,IH 39,Northbound,Median,42.91864746,-89.08521671,156.199997,IH 39 NB MP 156.2 [DANE],2025/08/09 05:00:00+00
603690.3286,233287.036800001,2148870,Southwest,Rock,IH 39,Northbound,Median,42.5674553,-88.98035779,182,IH 39 NB MP 182.0 [ROCK],2025/08/09 05:00:00+00
603914.4676,232662.411900001,2148871,Southwest,Rock,IH 39,Northbound,Median,42.56180663,-88.97771925,182.399994,IH 39 NB MP 182.4 [ROCK],2025/08/09 05:00:00+00
603634.2285,233520.1534,2148872,Southwest,Rock,IH 39,Northbound,Median,42.56956044,-88.98100701,181.800003,IH 39 NB MP 181.8 [ROCK],2025/08/09 05:00:00+00
679931.8122,279912.3125,2148873,Southeast,Milwaukee,IH 41,Northbound,Median,42.97506599,-88.03866817,3.5999999,IH 41 NB MP 3.6 [MILWAUKEE],2025/08/09 05:00:00+00
686815.8318,278679.4969,2148874,Southeast,Milwaukee,IH 41,Southbound,Median,42.96249403,-87.95466495,8.80000019,IH 41 SB MP 8.8 [MILWAUKEE],2025/08/09 05:00:00+00
687513.4336,252454.144200001,2148875,Southeast,Racine,IH 41,Northbound,Median,42.72632423,-87.95392384,333.200012,IH 41 NB MP 333.2 [RACINE],2025/08/09 05:00:00+00
687508.4538,252736.815099999,2148876,Southeast,Racine,IH 41,Northbound,Median,42.72886929,-87.95390098,333,IH 41 NB MP 333.0 [RACINE],2025/08/09 05:00:00+00
